Année RAP;Type de Budget (Hors Budgets annexes);Code Mission;Mission;Code Programme;Programme;Code Action;Action;Code Sous-Action;Sous-Action;Code Catégorie;Catégorie;"EXEC CP 2017
RAP 2017";Code Titre;Titre;Code Ministère au 1er janvier 2017;Ministère au 1er janvier 2017
2017;Budget général;RC;Relations avec les collectivités territoriales;119;Concours financiers aux collectivités territoriales et à leurs groupements;06;Dotation générale de décentralisation concours particuliers;;;64;Transferts aux autres collectivités;236 818;6;Dépenses d’intervention;MIN45;Aménagement du territoire, ruralité et collectivités territoriales
2017;Budget général;RC;Relations avec les collectivités territoriales;119;Concours financiers aux collectivités territoriales et à leurs groupements;07;Soutien à l'investissement - Part métropoles;;;62;Transferts aux entreprises;0;6;Dépenses d’intervention;MIN45;Aménagement du territoire, ruralité et collectivités territoriales
2017;Budget général;RC;Relations avec les collectivités territoriales;119;Concours financiers aux collectivités territoriales et à leurs groupements;07;Soutien à l'investissement - Part métropoles;;;63;Transferts aux collectivités territoriales;5 934 956;6;Dépenses d’intervention;MIN45;Aménagement du territoire, ruralité et collectivités territoriales
2017;Budget général;RC;Relations avec les collectivités territoriales;119;Concours financiers aux collectivités territoriales et à leurs groupements;07;Soutien à l'investissement - Part métropoles;;;64;Transferts aux autres collectivités;100 000;6;Dépenses d’intervention;MIN45;Aménagement du territoire, ruralité et collectivités territoriales
2017;Budget général;RC;Relations avec les collectivités territoriales;122;Concours spécifiques et administration;01;Aides exceptionnelles aux collectivités territoriales;;;62;Transferts aux entreprises;1 000;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;RC;Relations avec les collectivités territoriales;122;Concours spécifiques et administration;01;Aides exceptionnelles aux collectivités territoriales;;;63;Transferts aux collectivités territoriales;317 213 605;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;RC;Relations avec les collectivités territoriales;122;Concours spécifiques et administration;01;Aides exceptionnelles aux collectivités territoriales;;;64;Transferts aux autres collectivités;21 000;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;RC;Relations avec les collectivités territoriales;122;Concours spécifiques et administration;02;Administration des relations avec les collectivités territoriales;;;31;Dépenses de fonctionnement autres que celles de personnel;1 645 832;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;RC;Relations avec les collectivités territoriales;122;Concours spécifiques et administration;02;Administration des relations avec les collectivités territoriales;;;52;Dépenses pour immobilisations incorporelles de l’État;773 904;5;Dépenses d’investissement;MIN09;Intérieur
2017;Budget général;RC;Relations avec les collectivités territoriales;122;Concours spécifiques et administration;02;Administration des relations avec les collectivités territoriales;;;63;Transferts aux collectivités territoriales;12 962;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;RC;Relations avec les collectivités territoriales;122;Concours spécifiques et administration;04;Dotations Outre-Mer;;;63;Transferts aux collectivités territoriales;139 314 474;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);11;Remboursements et restitutions liés à la mécanique de l'impôt;01;Impôts sur les sociétés;62;Transferts aux entreprises;14 559 233 409;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);11;Remboursements et restitutions liés à la mécanique de l'impôt;02;Taxe sur la valeur ajoutée;62;Transferts aux entreprises;50 916 144 308;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);11;Remboursements et restitutions liés à la mécanique de l'impôt;03;Plafonnement des impositions directes;61;Transferts aux ménages;2 106 908;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);11;Remboursements et restitutions liés à la mécanique de l'impôt;04;Autres remboursements et dégrèvements liés à la mécanique de l’impôt;62;Transferts aux entreprises;182 210 174;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);12;Remboursements et dégrèvements liées à des politiques publiques;01;Prime pour l'emploi;61;Transferts aux ménages;4 345 712;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);12;Remboursements et dégrèvements liées à des politiques publiques;02;Impôt sur le revenu;61;Transferts aux ménages;2 625 109 534;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);12;Remboursements et dégrèvements liées à des politiques publiques;03;Impôt sur les sociétés;62;Transferts aux entreprises;11 976 828 916;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);12;Remboursements et dégrèvements liées à des politiques publiques;04;Taxe intérieure sur les produits pétroliers;61;Transferts aux ménages;13 400;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);12;Remboursements et dégrèvements liées à des politiques publiques;04;Taxe intérieure sur les produits pétroliers;62;Transferts aux entreprises;1 007 549 248;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);12;Remboursements et dégrèvements liées à des politiques publiques;05;Taxe intérieure de consommation sur le gaz naturel;61;Transferts aux ménages;4 813;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);12;Remboursements et dégrèvements liées à des politiques publiques;05;Taxe intérieure de consommation sur le gaz naturel;62;Transferts aux entreprises;1 924 741;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);12;Remboursements et dégrèvements liées à des politiques publiques;06;Contribution pour l'audiovisuel public;61;Transferts aux ménages;592 191 435;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);12;Remboursements et dégrèvements liées à des politiques publiques;06;Contribution pour l'audiovisuel public;62;Transferts aux entreprises;6;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;01;Impôts sur le revenu - Dégrèvements et restitution de sommes indûment perçues;31;Dépenses de fonctionnement autres que celles de personnel;10 000 000;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;01;Impôts sur le revenu - Dégrèvements et restitution de sommes indûment perçues;61;Transferts aux ménages;1 639 484 612;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;01;Impôts sur le revenu - Dégrèvements et restitution de sommes indûment perçues;64;Transferts aux autres collectivités;323 007 638;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;02;Impôts sur les sociétés - Dégrèvements et restitution de sommes indûment perçues;62;Transferts aux entreprises;2 522 234 987;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;03;Autres impôts directs et taxes assimilées - Dégrèvements et restitution de sommes indûment perçues;61;Transferts aux ménages;1 246 481 936;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;03;Autres impôts directs et taxes assimilées - Dégrèvements et restitution de sommes indûment perçues;62;Transferts aux entreprises;5 055 298 842;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;04;Taxe sur la valeur ajoutée - Dégrèvements et restitution de sommes indûment perçues;62;Transferts aux entreprises;2 309 800 770;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;04;Taxe sur la valeur ajoutée - Dégrèvements et restitution de sommes indûment perçues;64;Transferts aux autres collectivités;106 102 927;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;05;Enregistrement, timbre, autres contributions et taxes indirectes - Dégrèvements et restitution de sommes indûment perçues;61;Transferts aux ménages;324 141 725;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;05;Enregistrement, timbre, autres contributions et taxes indirectes - Dégrèvements et restitution de sommes indûment perçues;62;Transferts aux entreprises;477 084 577;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;05;Enregistrement, timbre, autres contributions et taxes indirectes - Dégrèvements et restitution de sommes indûment perçues;64;Transferts aux autres collectivités;113 382;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;06;Autres remboursements et dégrèvements liés à la gestion des produits de l'Etat;31;Dépenses de fonctionnement autres que celles de personnel;562 862 585;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;06;Autres remboursements et dégrèvements liés à la gestion des produits de l'Etat;61;Transferts aux ménages;74 739 455;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;06;Autres remboursements et dégrèvements liés à la gestion des produits de l'Etat;62;Transferts aux entreprises;150 719 128;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;06;Autres remboursements et dégrèvements liés à la gestion des produits de l'Etat;64;Transferts aux autres collectivités;8 181;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;07;Autres remboursements et dégrèvements liés à la gestion des produits de l'Etat - Admissions en non valeur - Créances liées aux impôts;31;Dépenses de fonctionnement autres que celles de personnel;1 915 902 815;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;08;Autres remboursements et dégrèvements liés à la gestion des produits de l'Etat - Dations en paiement, intérêts moratoires, remises de débets;31;Dépenses de fonctionnement autres que celles de personnel;1 320 172 393;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;200;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);13;Remboursements et dégrèvements liés à la gestion des produits de l'Etat;08;Autres remboursements et dégrèvements liés à la gestion des produits de l'Etat - Dations en paiement, intérêts moratoires, remises de débets;61;Transferts aux ménages;2 843 300;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;201;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);01;Taxe professionnelle et contribution économique territoriale  et autres impôts économiques créés ou modifiés dans le cadre de la réforme de la taxe professionnelle;;;31;Dépenses de fonctionnement autres que celles de personnel;15 282 532;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;201;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);01;Taxe professionnelle et contribution économique territoriale  et autres impôts économiques créés ou modifiés dans le cadre de la réforme de la taxe professionnelle;;;62;Transferts aux entreprises;6 317 078;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;201;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);01;Taxe professionnelle et contribution économique territoriale  et autres impôts économiques créés ou modifiés dans le cadre de la réforme de la taxe professionnelle;;;63;Transferts aux collectivités territoriales;6 947 903 214;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;201;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);02;Taxes foncières;;;31;Dépenses de fonctionnement autres que celles de personnel;2 878 407;3;Dépenses de fonctionnement;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;201;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);02;Taxes foncières;;;63;Transferts aux collectivités territoriales;1 505 268 747;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;201;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);03;Taxe d'habitation;;;63;Transferts aux collectivités territoriales;3 673 686 965;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;RD;Remboursements et dégrèvements;201;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);04;Admission en non valeur d'impôts locaux;;;63;Transferts aux collectivités territoriales;512 956 690;6;Dépenses d’intervention;MIN07;Économie et finances
2017;Budget général;SA;Santé;183;Protection maladie;02;Aide médicale de l'Etat;;;31;Dépenses de fonctionnement autres que celles de personnel;463 746;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;183;Protection maladie;02;Aide médicale de l'Etat;;;61;Transferts aux ménages;803 735 299;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;183;Protection maladie;02;Aide médicale de l'Etat;;;62;Transferts aux entreprises;43 307;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;183;Protection maladie;02;Aide médicale de l'Etat;;;63;Transferts aux collectivités territoriales;100 391;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;183;Protection maladie;02;Aide médicale de l'Etat;;;64;Transferts aux autres collectivités;267;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;183;Protection maladie;03;Fonds d'indemnisation des victimes de l'amiante;;;61;Transferts aux ménages;7 360 000;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;11;Pilotage de la politique de santé publique;;;31;Dépenses de fonctionnement autres que celles de personnel;11 595 626;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;11;Pilotage de la politique de santé publique;;;32;Subventions pour charges de service public;152 507 377;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;11;Pilotage de la politique de santé publique;;;61;Transferts aux ménages;3 700 000;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;11;Pilotage de la politique de santé publique;;;64;Transferts aux autres collectivités;8 088 017;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;12;Santé des populations;;;31;Dépenses de fonctionnement autres que celles de personnel;96 656;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;12;Santé des populations;;;64;Transferts aux autres collectivités;1 057 900;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;14;Prévention des maladies chroniques et qualité de vie des malades;;;31;Dépenses de fonctionnement autres que celles de personnel;1 400 825;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;14;Prévention des maladies chroniques et qualité de vie des malades;;;32;Subventions pour charges de service public;41 131 061;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;14;Prévention des maladies chroniques et qualité de vie des malades;;;63;Transferts aux collectivités territoriales;0;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;14;Prévention des maladies chroniques et qualité de vie des malades;;;64;Transferts aux autres collectivités;11 455 018;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;15;Prévention des risques liés à l'environnement et à l'alimentation;;;31;Dépenses de fonctionnement autres que celles de personnel;133 850;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;15;Prévention des risques liés à l'environnement et à l'alimentation;;;32;Subventions pour charges de service public;13 315 992;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;15;Prévention des risques liés à l'environnement et à l'alimentation;;;62;Transferts aux entreprises;288 824;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;15;Prévention des risques liés à l'environnement et à l'alimentation;;;64;Transferts aux autres collectivités;3 632 773;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;16;Veille et sécurité sanitaire;;;31;Dépenses de fonctionnement autres que celles de personnel;681 558;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;16;Veille et sécurité sanitaire;;;62;Transferts aux entreprises;0;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;16;Veille et sécurité sanitaire;;;64;Transferts aux autres collectivités;435 000;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;17;Politique des produits de santé et de la qualité des pratiques et des soins;;;31;Dépenses de fonctionnement autres que celles de personnel;23 783;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;17;Politique des produits de santé et de la qualité des pratiques et des soins;;;32;Subventions pour charges de service public;122 725 783;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;17;Politique des produits de santé et de la qualité des pratiques et des soins;;;64;Transferts aux autres collectivités;3 929 677;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;19;Modernisation de l'offre de soins;;;31;Dépenses de fonctionnement autres que celles de personnel;799 581;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;19;Modernisation de l'offre de soins;;;32;Subventions pour charges de service public;136 000;3;Dépenses de fonctionnement;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;19;Modernisation de l'offre de soins;;;62;Transferts aux entreprises;1 328 448;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SA;Santé;204;Prévention, sécurité sanitaire et offre de soins;19;Modernisation de l'offre de soins;;;64;Transferts aux autres collectivités;58 413 511;6;Dépenses d’intervention;MIN56;Affaires sociales et santé
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;01;Ordre et sécurité publics;;;21;Rémunérations d’activité;1 667 272 928;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;01;Ordre et sécurité publics;;;22;Cotisations et contributions sociales;1 735 217 416;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;01;Ordre et sécurité publics;;;23;Prestations sociales et allocations diverses;7 447 911;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;01;Ordre et sécurité publics;;;31;Dépenses de fonctionnement autres que celles de personnel;1 080;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;02;Sécurité routière;;;21;Rémunérations d’activité;360 985 560;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;02;Sécurité routière;;;22;Cotisations et contributions sociales;375 696 396;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;02;Sécurité routière;;;23;Prestations sociales et allocations diverses;1 612 566;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;02;Sécurité routière;;;31;Dépenses de fonctionnement autres que celles de personnel;48 302;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;03;Missions de police judiciaire et concours à la justice;;;21;Rémunérations d’activité;998 356 290;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;03;Missions de police judiciaire et concours à la justice;;;22;Cotisations et contributions sociales;1 039 041 175;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;03;Missions de police judiciaire et concours à la justice;;;23;Prestations sociales et allocations diverses;4 459 779;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;04;Commandement, ressources humaines et logistique;;;21;Rémunérations d’activité;487 527 668;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;04;Commandement, ressources humaines et logistique;;;22;Cotisations et contributions sociales;507 395 331;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;04;Commandement, ressources humaines et logistique;;;23;Prestations sociales et allocations diverses;2 177 845;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;04;Commandement, ressources humaines et logistique;;;31;Dépenses de fonctionnement autres que celles de personnel;1 151 255 749;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;04;Commandement, ressources humaines et logistique;;;32;Subventions pour charges de service public;0;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;04;Commandement, ressources humaines et logistique;;;51;Dépenses pour immobilisations corporelles de l’État;162 292 964;5;Dépenses d’investissement;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;04;Commandement, ressources humaines et logistique;;;52;Dépenses pour immobilisations incorporelles de l’État;1 350 265;5;Dépenses d’investissement;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;04;Commandement, ressources humaines et logistique;;;63;Transferts aux collectivités territoriales;6 597 933;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;04;Commandement, ressources humaines et logistique;;;64;Transferts aux autres collectivités;461 420;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;05;Exercice des missions militaires;;;21;Rémunérations d’activité;70 619 817;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;05;Exercice des missions militaires;;;22;Cotisations et contributions sociales;73 497 706;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;152;Gendarmerie nationale;05;Exercice des missions militaires;;;23;Prestations sociales et allocations diverses;315 467;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;11;Prévention et gestion de crises;;;21;Rémunérations d’activité;6 085 183;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;11;Prévention et gestion de crises;;;22;Cotisations et contributions sociales;4 629 861;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;11;Prévention et gestion de crises;;;23;Prestations sociales et allocations diverses;19 799;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;11;Prévention et gestion de crises;;;31;Dépenses de fonctionnement autres que celles de personnel;23 762 786;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;11;Prévention et gestion de crises;;;32;Subventions pour charges de service public;165 618;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;11;Prévention et gestion de crises;;;51;Dépenses pour immobilisations corporelles de l’État;7 703 648;5;Dépenses d’investissement;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;11;Prévention et gestion de crises;;;52;Dépenses pour immobilisations incorporelles de l’État;640 382;5;Dépenses d’investissement;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;11;Prévention et gestion de crises;;;61;Transferts aux ménages;2 540 400;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;11;Prévention et gestion de crises;;;63;Transferts aux collectivités territoriales;486 663;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;11;Prévention et gestion de crises;;;64;Transferts aux autres collectivités;6 144 549;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;SB;Sécurités;161;Sécurité civile;12;Préparation et interventions spécialisées des moyens nationaux;;;21;Rémunérations d’activité;91 013 781;2;Dépenses de personnel;MIN09;Intérieur
