"Code Ministère","Ministère","Mission","Code Programme","Nom Programme","Code Action","Nom Action","Code Titre","Nom Titre","AELF 2013","AEPLF 2014","AELFi 2014","CPLF 2013","CPPLF 2014","CPLFi 2014"
"70","Défense","Recherche et enseignement supérieur","191","Recherche duale (civile et militaire)","3","Recherche duale dans le domaine aérospatial","7","dépenses d’opérations financières","158862924","159416714","159416714","158862924","159416714","159416714"
"21","RedProductif","Recherche et enseignement supérieur","192","Recherche et enseignement supérieur en matière économique et industrielle","1","Organismes de formation supérieure et de recherche","7","dépenses d’opérations financières","0","0","0","40000","0","0"
"38","Enseign sup et rech","Recherche et enseignement supérieur","231","Vie étudiante","1","Aides directes","7","dépenses d’opérations financières","0","0","0","0","0","0"
"38","Enseign sup et rech","Recherche et enseignement supérieur","231","Vie étudiante","2","Aides indirectes","7","dépenses d’opérations financières","93588706","93588706","93588706","93588706","93588706","93588706"
"38","Enseign sup et rech","Recherche et enseignement supérieur","231","Vie étudiante","4","Pilotage et animation du programme","7","dépenses d’opérations financières","2631461","2631461","2631461","2631461","2631461","2631461"
"38","Enseign sup et rech","Recherche et enseignement supérieur","409","Écosystèmes d'excellence","1","Équipements d'excellence","7","dépenses d’opérations financières","0","165000000","165000000","0","165000000","165000000"
"38","Enseign sup et rech","Recherche et enseignement supérieur","409","Écosystèmes d'excellence","2","Initiatives d'excellence","7","dépenses d’opérations financières","0","3100000000","3100000000","0","3100000000","3100000000"
"38","Enseign sup et rech","Recherche et enseignement supérieur","409","Écosystèmes d'excellence","5","Recherche hospitalo-universitaire en santé","7","dépenses d’opérations financières","0","50000000","50000000","0","50000000","50000000"
"23","Écologie","Recherche et enseignement supérieur","410","Recherche dans le domaine de l'aéronautique","1","Démonstrateurs technologiques aéronautiques","7","dépenses d’opérations financières","0","1070000000","1070000000","0","1070000000","1070000000"
"23","Écologie","Régimes sociaux et de retraite","197","Régimes de retraite et de sécurité sociale des marins","1","Régimes de retraite et de sécurité sociale des marins","3","dépenses de fonctionnement","10692000","10788170","10788170","10692000","10788170","10788170"
"23","Écologie","Régimes sociaux et de retraite","197","Régimes de retraite et de sécurité sociale des marins","3","-","3","dépenses de fonctionnement","1090000","0","0","1090000","0","0"
"7","Économie&finances","Régimes sociaux et de retraite","195","Régimes de retraite des mines, de la SEITA et divers","1","Versements au fonds spécial de retraite de la caisse autonome nationale de sécurité sociale dans les mines","6","dépenses d’intervention","1348927830","1384849057","1384849057","1348927830","1384849057","1384849057"
"7","Économie&finances","Régimes sociaux et de retraite","195","Régimes de retraite des mines, de la SEITA et divers","2","Régime de retraite de la SEITA","6","dépenses d’intervention","165510000","168017175","168017175","165510000","168017175","168017175"
"7","Économie&finances","Régimes sociaux et de retraite","195","Régimes de retraite des mines, de la SEITA et divers","3","Caisse des retraites de l'Imprimerie nationale","6","dépenses d’intervention","70000","26000","26000","70000","26000","26000"
"7","Économie&finances","Régimes sociaux et de retraite","195","Régimes de retraite des mines, de la SEITA et divers","4","Caisse des retraites des régies ferroviaires d'outre-mer","6","dépenses d’intervention","3900000","3400000","3400000","3900000","3400000","3400000"
"7","Économie&finances","Régimes sociaux et de retraite","195","Régimes de retraite des mines, de la SEITA et divers","7","Versements liés à la liquidation de l'ORTF","6","dépenses d’intervention","520000","460000","460000","520000","460000","460000"
"23","Écologie","Régimes sociaux et de retraite","197","Régimes de retraite et de sécurité sociale des marins","1","Régimes de retraite et de sécurité sociale des marins","6","dépenses d’intervention","823148000","814709373","814709373","823148000","814709373","814709373"
"23","Écologie","Régimes sociaux et de retraite","197","Régimes de retraite et de sécurité sociale des marins","3","-","6","dépenses d’intervention","5070000","0","0","5070000","0","0"
"23","Écologie","Régimes sociaux et de retraite","198","Régimes sociaux et de retraite des transports terrestres","3","Régime de retraite du personnel de la SNCF","6","dépenses d’intervention","3408820790","3362550568","3362550568","3408820790","3362550568","3362550568"
"23","Écologie","Régimes sociaux et de retraite","198","Régimes sociaux et de retraite des transports terrestres","4","Régime de retraite du personnel de la RATP","6","dépenses d’intervention","614570179","634140000","634140000","614570179","634140000","634140000"
"23","Écologie","Régimes sociaux et de retraite","198","Régimes sociaux et de retraite des transports terrestres","5","Autres régimes","6","dépenses d’intervention","160970000","155349031","155349031","160970000","155349031","155349031"
"9","Intérieur","Relations avec les collectivités territoriales","122","Concours spécifiques et administration","2","Administration des relations avec les collectivités territoriales","3","dépenses de fonctionnement","812500","762500","762500","812500","762500","762500"
"9","Intérieur","Relations avec les collectivités territoriales","122","Concours spécifiques et administration","2","Administration des relations avec les collectivités territoriales","5","dépenses d’investissement","1900000","1600000","1600000","1900000","1600000","1600000"
"58","Ref.ÉtatDec.FctPub.","Relations avec les collectivités territoriales","119","Concours financiers aux communes et groupements de communes","1","Soutien aux projets des communes et groupements de communes","6","dépenses d’intervention","709317377","710469247","710469247","676348998","649779990","649779990"
"58","Ref.ÉtatDec.FctPub.","Relations avec les collectivités territoriales","119","Concours financiers aux communes et groupements de communes","2","Dotation générale de décentralisation","6","dépenses d’intervention","130308258","130308258","130308258","130308258","130308258","130308258"
"58","Ref.ÉtatDec.FctPub.","Relations avec les collectivités territoriales","120","Concours financiers aux départements","1","Aides à l'équipement des départements","6","dépenses d’intervention","219455969","224455969","224455969","219455969","224455969","224455969"
"58","Ref.ÉtatDec.FctPub.","Relations avec les collectivités territoriales","120","Concours financiers aux départements","2","Dotation générale de décentralisation","6","dépenses d’intervention","268825357","269362728","269362728","268825357","269362728","269362728"
"58","Ref.ÉtatDec.FctPub.","Relations avec les collectivités territoriales","121","Concours financiers aux régions","2","Dotation générale de décentralisation","6","dépenses d’intervention","906132861","920946577","920946577","906132861","920946577","920946577"
"9","Intérieur","Relations avec les collectivités territoriales","122","Concours spécifiques et administration","1","Aides exceptionnelles aux collectivités territoriales","6","dépenses d’intervention","137211357","19100000","19100000","159083628","31105825","31105825"
"9","Intérieur","Relations avec les collectivités territoriales","122","Concours spécifiques et administration","2","Administration des relations avec les collectivités territoriales","6","dépenses d’intervention","0","0","0","0","0","0"
"9","Intérieur","Relations avec les collectivités territoriales","122","Concours spécifiques et administration","3","Dotation générale de décentralisation","6","dépenses d’intervention","221497608","221547608","221547608","221497608","221547608","221547608"
"9","Intérieur","Relations avec les collectivités territoriales","122","Concours spécifiques et administration","4","Dotations Outre-Mer","6","dépenses d’intervention","153333122","143979389","143979389","153333122","143979389","143979389"
"7","Économie&finances","Remboursements et dégrèvements","200","Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs)","13","Remboursements et dégrèvements liés à la gestion des produits de l'Etat","3","dépenses de fonctionnement","3344769000","3420143000","3420143000","3344769000","3420143000","3420143000"
"7","Économie&finances","Remboursements et dégrèvements","200","Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs)","11","Remboursements et restitutions liés à la mécanique de l'impôt","6","dépenses d’intervention","65050000000","63950000000","63950000000","65050000000","63950000000","63950000000"
"7","Économie&finances","Remboursements et dégrèvements","200","Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs)","12","Remboursements et dégrèvements liées à des politiques publiques","6","dépenses d’intervention","6632540000","13846300000","13846300000","6632540000","13846300000","13846300000"
"7","Économie&finances","Remboursements et dégrèvements","200","Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs)","13","Remboursements et dégrèvements liés à la gestion des produits de l'Etat","6","dépenses d’intervention","10213282000","9406541000","9406541000","10213282000","9406541000","9406541000"
"7","Économie&finances","Remboursements et dégrèvements","201","Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs)","1","Taxe professionnelle et contribution économique territoriale  et autres impôts économiques créés ou modifiés dans le cadre de la réforme de la taxe professionnelle","6","dépenses d’intervention","5979000000","6358000000","6358000000","5979000000","6358000000","6358000000"
"7","Économie&finances","Remboursements et dégrèvements","201","Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs)","2","Taxes foncières","6","dépenses d’intervention","856900000","912258000","912258000","856900000","912258000","912258000"
"7","Économie&finances","Remboursements et dégrèvements","201","Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs)","3","Taxe d'habitation","6","dépenses d’intervention","3697000000","3641816000","3641816000","3697000000","3641816000","3641816000"
"7","Économie&finances","Remboursements et dégrèvements","201","Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs)","4","Admission en non valeur d'impôts locaux","6","dépenses d’intervention","390000000","405000000","405000000","390000000","405000000","405000000"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","11","Pilotage de la politique de santé publique","3","dépenses de fonctionnement","76033893","78836289","78836289","75998893","78836289","78836289"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","12","Accès à la santé et éducation à la santé","3","dépenses de fonctionnement","24470000","24280000","24280000","24420000","24170000","24170000"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","13","Prévention des risques infectieux et des risques liés aux soins","3","dépenses de fonctionnement","1620000","1639923","1639923","1650000","1599923","1599923"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","14","Prévention des maladies chroniques et qualité de vie des malades","3","dépenses de fonctionnement","59690000","59070000","59070000","59490000","59140000","59140000"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","15","Prévention des risques liés à l'environnement, au travail et à l'alimentation","3","dépenses de fonctionnement","16720000","14750000","14750000","16720000","14750000","14750000"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","16","Réponse aux alertes et gestion des urgences, des situations exceptionnelles et des crises sanitaires","3","dépenses de fonctionnement","20370000","18191188","18191188","20370000","18191188","18191188"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","17","Qualité, sécurité et gestion des produits de santé et du corps humain","3","dépenses de fonctionnement","143876000","138731138","138731138","143876000","138731138","138731138"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","19","Modernisation de l'offre de soins","3","dépenses de fonctionnement","9676107","9818576","9818576","9676107","9818576","9818576"
"56","AffSoc&Santé","Santé","183","Protection maladie","2","Aide médicale de l'Etat","6","dépenses d’intervention","588000000","605000000","605000000","588000000","605000000","605000000"
"56","AffSoc&Santé","Santé","183","Protection maladie","3","Fonds d'indemnisation des victimes de l'amiante","6","dépenses d’intervention","0","0","0","0","0","0"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","11","Pilotage de la politique de santé publique","6","dépenses d’intervention","8982000","7063451","7063451","9002000","7063451","7063451"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","12","Accès à la santé et éducation à la santé","6","dépenses d’intervention","1698200","1429538","1429538","1918200","1539538","1539538"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","13","Prévention des risques infectieux et des risques liés aux soins","6","dépenses d’intervention","8353000","7910000","7910000","8323000","7950000","7950000"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","14","Prévention des maladies chroniques et qualité de vie des malades","6","dépenses d’intervention","7326000","7238858","7238858","7356000","7168858","7168858"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","15","Prévention des risques liés à l'environnement, au travail et à l'alimentation","6","dépenses d’intervention","4926000","6881039","6881039","4926000","6881039","6881039"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","16","Réponse aux alertes et gestion des urgences, des situations exceptionnelles et des crises sanitaires","6","dépenses d’intervention","0","60000","60000","0","60000","60000"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","17","Qualité, sécurité et gestion des produits de santé et du corps humain","6","dépenses d’intervention","6492500","6130000","6130000","6507500","6130000","6130000"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","18","Projets régionaux de santé","6","dépenses d’intervention","149098500","130871236","130871236","149098500","130871236","130871236"
"56","AffSoc&Santé","Santé","204","Prévention, sécurité sanitaire et offre de soins","19","Modernisation de l'offre de soins","6","dépenses d’intervention","160902230","180470000","180470000","160902230","180470000","180470000"
"9","Intérieur","Sécurités","152","Gendarmerie nationale","1","Ordre et sécurité publics","2","dépenses de personnel","3219547904","3351245675","3351245675","3219547904","3351245675","3351245675"
"9","Intérieur","Sécurités","152","Gendarmerie nationale","2","Sécurité routière","2","dépenses de personnel","817399809","811276119","811276119","817399809","811276119","811276119"
"9","Intérieur","Sécurités","152","Gendarmerie nationale","3","Missions de police judiciaire et concours à la justice","2","dépenses de personnel","1762847355","1797974879","1797974879","1762847355","1797974879","1797974879"
"9","Intérieur","Sécurités","152","Gendarmerie nationale","4","Commandement, ressources humaines et logistique","2","dépenses de personnel","768679444","684207296","684207296","768679444","684207296","684207296"
"9","Intérieur","Sécurités","152","Gendarmerie nationale","5","Exercice des missions militaires","2","dépenses de personnel","193406206","174803111","174803111","193406206","174803111","174803111"
"9","Intérieur","Sécurités","161","Sécurité civile","11","Prévention et gestion de crises","2","dépenses de personnel","7440713","7488094","7488094","7440713","7488094","7488094"
"9","Intérieur","Sécurités","161","Sécurité civile","12","Préparation et interventions spécialisées des moyens nationaux","2","dépenses de personnel","147245616","148908041","148908041","147245616","148908041","148908041"
"9","Intérieur","Sécurités","161","Sécurité civile","13","Soutien aux acteurs de la sécurité civile","2","dépenses de personnel","2229064","2278436","2278436","2229064","2278436","2278436"
"9","Intérieur","Sécurités","161","Sécurité civile","14","Fonctionnement, soutien et logistique","2","dépenses de personnel","4407041","4184437","4184437","4407041","4184437","4184437"
"9","Intérieur","Sécurités","176","Police nationale","1","Ordre public et protection de la souveraineté","2","dépenses de personnel","1106168779","1139287101","1139287101","1106168779","1139287101","1139287101"
"9","Intérieur","Sécurités","176","Police nationale","2","Sécurité et paix publiques","2","dépenses de personnel","3032880439","3083440679","3083440679","3032880439","3083440679","3083440679"
"9","Intérieur","Sécurités","176","Police nationale","3","Sécurité routière","2","dépenses de personnel","531848795","531602597","531602597","531848795","531602597","531602597"
"9","Intérieur","Sécurités","176","Police nationale","4","Police des étrangers et sûreté des transports internationaux","2","dépenses de personnel","665210733","657374361","657374361","665210733","657374361","657374361"
"9","Intérieur","Sécurités","176","Police nationale","5","Missions de police judiciaire et concours à la justice","2","dépenses de personnel","2429438033","2436865823","2436865823","2429438033","2436865823","2436865823"
"9","Intérieur","Sécurités","176","Police nationale","6","Commandement, ressources humaines et logistique","2","dépenses de personnel","820674273","864794699","864794699","820674273","864794699","864794699"
"9","Intérieur","Sécurités","207","Sécurité et éducation routières","1","Observation, prospective, réglementation et soutien au programme","2","dépenses de personnel","77205368","80946350","80946350","77205368","80946350","80946350"
"9","Intérieur","Sécurités","152","Gendarmerie nationale","4","Commandement, ressources humaines et logistique","3","dépenses de fonctionnement","1069003088","1078887974","1078887974","1058407699","1082629318","1082629318"
"9","Intérieur","Sécurités","161","Sécurité civile","11","Prévention et gestion de crises","3","dépenses de fonctionnement","13562000","11850638","11850638","13635642","11850638","11850638"
"9","Intérieur","Sécurités","161","Sécurité civile","12","Préparation et interventions spécialisées des moyens nationaux","3","dépenses de fonctionnement","92171422","263619439","263619439","92097780","96619439","96619439"
"9","Intérieur","Sécurités","161","Sécurité civile","13","Soutien aux acteurs de la sécurité civile","3","dépenses de fonctionnement","16560338","16919525","16919525","18154865","16919525","16919525"
"9","Intérieur","Sécurités","161","Sécurité civile","14","Fonctionnement, soutien et logistique","3","dépenses de fonctionnement","1953700","1987590","1987590","1953700","1987590","1987590"
"9","Intérieur","Sécurités","176","Police nationale","6","Commandement, ressources humaines et logistique","3","dépenses de fonctionnement","833717528","685141173","685141173","735592790","706904615","706904615"
"9","Intérieur","Sécurités","207","Sécurité et éducation routières","1","Observation, prospective, réglementation et soutien au programme","3","dépenses de fonctionnement","3299713","2903713","2903713","3299713","2903713","2903713"
"9","Intérieur","Sécurités","207","Sécurité et éducation routières","2","Démarches interministérielles et communication","3","dépenses de fonctionnement","18680000","15632000","15632000","18680000","15632000","15632000"
"9","Intérieur","Sécurités","207","Sécurité et éducation routières","3","Éducation routière","3","dépenses de fonctionnement","13185000","13115000","13115000","13185000","13115000","13115000"
"9","Intérieur","Sécurités","152","Gendarmerie nationale","4","Commandement, ressources humaines et logistique","5","dépenses d’investissement","48102122","53921416","53921416","136513026","117662166","117662166"
"9","Intérieur","Sécurités","161","Sécurité civile","11","Prévention et gestion de crises","5","dépenses d’investissement","1615000","820000","820000","11428750","7932256","7932256"
"9","Intérieur","Sécurités","161","Sécurité civile","12","Préparation et interventions spécialisées des moyens nationaux","5","dépenses d’investissement","11064774","15931967","15931967","17611236","15267764","15267764"
"9","Intérieur","Sécurités","161","Sécurité civile","13","Soutien aux acteurs de la sécurité civile","5","dépenses d’investissement","4650000","8400000","8400000","13963242","14459263","14459263"
"9","Intérieur","Sécurités","161","Sécurité civile","14","Fonctionnement, soutien et logistique","5","dépenses d’investissement","150000","0","0","150000","0","0"
"9","Intérieur","Sécurités","176","Police nationale","6","Commandement, ressources humaines et logistique","5","dépenses d’investissement","148903400","160350000","160350000","156532400","192858200","192858200"
"9","Intérieur","Sécurités","207","Sécurité et éducation routières","3","Éducation routière","5","dépenses d’investissement","3800000","3800000","3800000","3800000","3800000","3800000"
"9","Intérieur","Sécurités","152","Gendarmerie nationale","1","Ordre et sécurité publics","6","dépenses d’intervention","0","0","0","0","0","0"
"9","Intérieur","Sécurités","152","Gendarmerie nationale","4","Commandement, ressources humaines et logistique","6","dépenses d’intervention","3000","6000000","6000000","11503000","13563497","13563497"
"9","Intérieur","Sécurités","161","Sécurité civile","11","Prévention et gestion de crises","6","dépenses d’intervention","3481119","3377251","3377251","3481119","3377251","3377251"
"9","Intérieur","Sécurités","161","Sécurité civile","12","Préparation et interventions spécialisées des moyens nationaux","6","dépenses d’intervention","1000","0","0","1000","0","0"
"9","Intérieur","Sécurités","161","Sécurité civile","13","Soutien aux acteurs de la sécurité civile","6","dépenses d’intervention","99667666","100751274","100751274","103567666","103601274","103601274"
"9","Intérieur","Sécurités","161","Sécurité civile","14","Fonctionnement, soutien et logistique","6","dépenses d’intervention","36000","20500","20500","36000","20500","20500"
"9","Intérieur","Sécurités","176","Police nationale","1","Ordre public et protection de la souveraineté","6","dépenses d’intervention","0","0","0","0","0","0"
"9","Intérieur","Sécurités","176","Police nationale","2","Sécurité et paix publiques","6","dépenses d’intervention","0","0","0","0","0","0"
"9","Intérieur","Sécurités","176","Police nationale","6","Commandement, ressources humaines et logistique","6","dépenses d’intervention","43492188","41500168","41500168","43492188","41500168","41500168"
"9","Intérieur","Sécurités","207","Sécurité et éducation routières","1","Observation, prospective, réglementation et soutien au programme","6","dépenses d’intervention","840000","1210000","1210000","840000","1210000","1210000"
"9","Intérieur","Sécurités","207","Sécurité et éducation routières","2","Démarches interministérielles et communication","6","dépenses d’intervention","4900000","4668000","4668000","4900000","4668000","4668000"
"9","Intérieur","Sécurités","207","Sécurité et éducation routières","3","Éducation routière","6","dépenses d’intervention","7738000","6735000","6735000","7738000","6735000","6735000"
"9","Intérieur","Sécurités","161","Sécurité civile","13","Soutien aux acteurs de la sécurité civile","7","dépenses d’opérations financières","2190000","3790000","3790000","2190000","3790000","3790000"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","18","Personnels mettant en oeuvre les politiques sociales et de la santé","2","dépenses de personnel","265093949","258902337","258902337","265093949","258902337","258902337"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","19","Personnels mettant en oeuvre les politiques du sport, de la jeunesse, de l'éducation populaire et de la vie associative","2","dépenses de personnel","296892138","295839115","295839115","296892138","295839115","295839115"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","20","Personnels mettant en oeuvre les politiques pour les droits des femmes","2","dépenses de personnel","10887975","11235454","11235454","10887975","11235454","11235454"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","21","Personnels mettant en œuvre les politiques de la ville, du logement et de l'hébergement","2","dépenses de personnel","69085707","68952935","68952935","69085707","68952935","68952935"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","22","Personnels transversaux et de soutien","2","dépenses de personnel","131939555","134262784","134262784","131939555","134262784","134262784"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","106","Actions en faveur des familles vulnérables","3","Protection des enfants et des familles","3","dépenses de fonctionnement","3159206","3033102","3033102","3159206","3033102","3033102"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","10","Fonctionnement des services","3","dépenses de fonctionnement","23029874","21670161","21670161","23076444","21670161","21670161"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","11","Systèmes d'information","3","dépenses de fonctionnement","28743290","25133290","25133290","26043290","25133290","25133290"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","12","Affaires immobilières","3","dépenses de fonctionnement","85720000","52782000","52782000","78220000","75362000","75362000"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","14","Communication","3","dépenses de fonctionnement","7450879","6152844","6152844","7450879","6152844","6152844"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","15","Affaires européennes et internationales","3","dépenses de fonctionnement","4182693","4015385","4015385","4182693","4015385","4015385"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","16","Statistiques, études et recherche","3","dépenses de fonctionnement","9018054","8173332","8173332","9018054","8173332","8173332"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","17","Financement des agences régionales de santé","3","dépenses de fonctionnement","591125000","590497810","590497810","591125000","590497810","590497810"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","23","Autres dépenses de personnel","3","dépenses de fonctionnement","21142500","23370373","23370373","21142500","23370373","23370373"
"12","Premier ministre","Solidarité, insertion et égalité des chances","137","Égalité entre les femmes et les hommes","13","Soutien du programme égalité entre les hommes et les femmes","3","dépenses de fonctionnement","577381","1499993","1499993","577381","1499993","1499993"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","157","Handicap et dépendance","6","Pilotage du programme","3","dépenses de fonctionnement","0","200000","200000","0","200000","200000"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","304","Lutte contre la pauvreté : revenu de solidarité active et expérimentations sociales","12","Economie sociale et solidaire","3","dépenses de fonctionnement","175000","175000","175000","175000","175000","175000"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","12","Affaires immobilières","5","dépenses d’investissement","0","0","0","13000000","0","0"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","106","Actions en faveur des familles vulnérables","1","Accompagnement des jeunes et des familles vulnérables","6","dépenses d’intervention","15304444","9608199","9608199","15304444","9608199","9608199"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","106","Actions en faveur des familles vulnérables","2","Soutien en faveur des familles monoparentales","6","dépenses d’intervention","70000","0","0","70000","0","0"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","106","Actions en faveur des familles vulnérables","3","Protection des enfants et des familles","6","dépenses d’intervention","226943672","235802126","235802126","226943672","235802126","235802126"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","13","Certification des formations","6","dépenses d’intervention","7800000","7480000","7480000","7800000","7480000","7480000"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","15","Affaires européennes et internationales","6","dépenses d’intervention","3070000","2942400","2942400","3070000","2942400","2942400"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","16","Statistiques, études et recherche","6","dépenses d’intervention","2100000","2500000","2500000","2100000","2500000","2500000"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","18","Personnels mettant en oeuvre les politiques sociales et de la santé","6","dépenses d’intervention","525000","0","0","525000","0","0"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","19","Personnels mettant en oeuvre les politiques du sport, de la jeunesse, de l'éducation populaire et de la vie associative","6","dépenses d’intervention","20000","0","0","20000","0","0"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","20","Personnels mettant en oeuvre les politiques pour les droits des femmes","6","dépenses d’intervention","103460","0","0","103460","0","0"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","124","Conduite et soutien des politiques sanitaires, sociales, du sport, de la jeunesse et de la vie associative","21","Personnels mettant en œuvre les politiques de la ville, du logement et de l'hébergement","6","dépenses d’intervention","1000","0","0","1000","0","0"
"12","Premier ministre","Solidarité, insertion et égalité des chances","137","Égalité entre les femmes et les hommes","11","Egalité entre les femmes et les hommes dans la vie professionnelle, économique, politique et sociale","6","dépenses d’intervention","1893858","1942841","1942841","1893858","1942841","1942841"
"12","Premier ministre","Solidarité, insertion et égalité des chances","137","Égalité entre les femmes et les hommes","12","Promotion des droits, prévention et lutte contre les violences sexistes","6","dépenses d’intervention","14672739","13897922","13897922","14672739","13897922","13897922"
"12","Premier ministre","Solidarité, insertion et égalité des chances","137","Égalité entre les femmes et les hommes","14","Actions de soutien, d'expérimentation en faveur de l’égalité entre les femmes et les hommes ","6","dépenses d’intervention","6317500","4525213","4525213","6317500","4525213","4525213"
"12","Premier ministre","Solidarité, insertion et égalité des chances","137","Égalité entre les femmes et les hommes","15","Prévention et lutte contre la prostitution et la traite des êtres humains","6","dépenses d’intervention","0","2398409","2398409","0","2398409","2398409"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","157","Handicap et dépendance","1","Évaluation et orientation personnalisée des personnes handicapées","6","dépenses d’intervention","63275783","64378040","64378040","63275783","64378040","64378040"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","157","Handicap et dépendance","2","Incitation à l'activité professionnelle","6","dépenses d’intervention","2678737285","2706563591","2706563591","2678737285","2706563591","2706563591"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","157","Handicap et dépendance","3","Ressources d'existence","6","dépenses d’intervention","8404845274","8648265577","8648265577","8404845274","8648265577","8648265577"
"56","AffSoc&Santé","Solidarité, insertion et égalité des chances","157","Handicap et dépendance","4","Compensation des conséquences du handicap","6","dépenses d’intervention","15979373","15813429","15813429","15979373","15813429","15813429"
